video,frame_idx,frame_time_sec,model,strategy,det_id,label,class_id,score,x1,y1,x2,y2,cx,cy,w,h,mask_area,mask_json
05080385_2_주간_크고빠른새.MP4,300,10.0,mdv5a,sahi,0,animal,0,0.2938,1547.0,706.0,1658.0,756.0,1602.5,731.0,111.0,50.0,,
05080385_2_주간_크고빠른새.MP4,305,10.167,mdv5a,sahi,0,animal,0,0.367,1547.0,704.0,1658.0,752.0,1602.5,728.0,111.0,48.0,,
05080385_2_주간_크고빠른새.MP4,310,10.333,mdv5a,sahi,0,animal,0,0.3116,1547.0,704.0,1658.0,752.0,1602.5,728.0,111.0,48.0,,
05080385_2_주간_크고빠른새.MP4,310,10.333,mdv5a,sahi,1,animal,0,0.2151,516.0,545.0,791.0,769.0,653.5,657.0,275.0,224.0,,
05080385_2_주간_크고빠른새.MP4,315,10.5,mdv5a,sahi,0,animal,0,0.3504,1547.0,706.0,1658.0,751.0,1602.5,728.5,111.0,45.0,,
05080385_2_주간_크고빠른새.MP4,320,10.667,mdv5a,sahi,0,animal,0,0.4779,1547.0,706.0,1659.0,749.0,1603.0,727.5,112.0,43.0,,
05080385_2_주간_크고빠른새.MP4,325,10.833,mdv5a,sahi,0,animal,0,0.5235,1547.0,707.0,1658.0,750.0,1602.5,728.5,111.0,43.0,,
05080385_2_주간_크고빠른새.MP4,325,10.833,mdv5a,sahi,1,animal,0,0.2423,517.0,543.0,791.0,768.0,654.0,655.5,274.0,225.0,,
05080385_2_주간_크고빠른새.MP4,330,11.0,mdv5a,sahi,0,animal,0,0.3973,1548.0,707.0,1658.0,750.0,1603.0,728.5,110.0,43.0,,
05080385_2_주간_크고빠른새.MP4,330,11.0,mdv5a,sahi,1,animal,0,0.2354,513.0,539.0,1057.0,883.0,785.0,711.0,544.0,344.0,,
05080385_2_주간_크고빠른새.MP4,335,11.167,mdv5a,sahi,0,animal,0,0.4127,1548.0,707.0,1658.0,749.0,1603.0,728.0,110.0,42.0,,
05080385_2_주간_크고빠른새.MP4,335,11.167,mdv5a,sahi,1,animal,0,0.2179,659.0,546.0,790.0,633.0,724.5,589.5,131.0,87.0,,
05080385_2_주간_크고빠른새.MP4,340,11.333,mdv5a,sahi,0,animal,0,0.4538,1547.0,707.0,1659.0,750.0,1603.0,728.5,112.0,43.0,,
05080385_2_주간_크고빠른새.MP4,340,11.333,mdv5a,sahi,1,animal,0,0.2373,513.0,544.0,1043.0,878.0,778.0,711.0,530.0,334.0,,
05080385_2_주간_크고빠른새.MP4,345,11.5,mdv5a,sahi,0,animal,0,0.2482,513.0,539.0,1049.0,881.0,781.0,710.0,536.0,342.0,,
05080385_2_주간_크고빠른새.MP4,345,11.5,mdv5a,sahi,1,animal,0,0.2113,1548.0,706.0,1658.0,751.0,1603.0,728.5,110.0,45.0,,
05080385_2_주간_크고빠른새.MP4,350,11.667,mdv5a,sahi,0,animal,0,0.3881,1546.0,706.0,1657.0,755.0,1601.5,730.5,111.0,49.0,,
05080385_2_주간_크고빠른새.MP4,350,11.667,mdv5a,sahi,1,animal,0,0.2129,512.0,542.0,791.0,865.0,651.5,703.5,279.0,323.0,,
05080385_2_주간_크고빠른새.MP4,355,11.833,mdv5a,sahi,0,animal,0,0.5236,1547.0,706.0,1658.0,756.0,1602.5,731.0,111.0,50.0,,
05080385_2_주간_크고빠른새.MP4,355,11.833,mdv5a,sahi,1,animal,0,0.204,513.0,542.0,792.0,783.0,652.5,662.5,279.0,241.0,,
05080385_2_주간_크고빠른새.MP4,360,12.0,mdv5a,sahi,0,animal,0,0.423,1548.0,707.0,1659.0,749.0,1603.5,728.0,111.0,42.0,,
05080385_2_주간_크고빠른새.MP4,360,12.0,mdv5a,sahi,1,animal,0,0.2165,410.0,639.0,502.0,680.0,456.0,659.5,92.0,41.0,,
05080385_2_주간_크고빠른새.MP4,365,12.167,mdv5a,sahi,0,animal,0,0.2068,515.0,542.0,792.0,773.0,653.5,657.5,277.0,231.0,,
05080385_2_주간_크고빠른새.MP4,370,12.333,mdv5a,sahi,0,animal,0,0.3076,1548.0,706.0,1657.0,750.0,1602.5,728.0,109.0,44.0,,
05080385_2_주간_크고빠른새.MP4,370,12.333,mdv5a,sahi,1,animal,0,0.2547,410.0,640.0,498.0,680.0,454.0,660.0,88.0,40.0,,
05080385_2_주간_크고빠른새.MP4,375,12.5,mdv5a,sahi,0,animal,0,0.3246,656.0,548.0,794.0,637.0,725.0,592.5,138.0,89.0,,
05080385_2_주간_크고빠른새.MP4,375,12.5,mdv5a,sahi,1,animal,0,0.2649,1902.0,75.0,1920.0,123.0,1911.0,99.0,18.0,48.0,,
05080385_2_주간_크고빠른새.MP4,375,12.5,mdv5a,sahi,2,animal,0,0.2446,1547.0,706.0,1659.0,749.0,1603.0,727.5,112.0,43.0,,
05080385_2_주간_크고빠른새.MP4,380,12.667,mdv5a,sahi,0,animal,0,0.3326,655.0,549.0,793.0,637.0,724.0,593.0,138.0,88.0,,
05080385_2_주간_크고빠른새.MP4,385,12.833,mdv5a,sahi,0,animal,0,0.3054,654.0,552.0,794.0,637.0,724.0,594.5,140.0,85.0,,
05080385_2_주간_크고빠른새.MP4,385,12.833,mdv5a,sahi,1,animal,0,0.2499,512.0,546.0,1108.0,874.0,810.0,710.0,596.0,328.0,,
05080385_2_주간_크고빠른새.MP4,385,12.833,mdv5a,sahi,2,animal,0,0.2178,1548.0,707.0,1659.0,752.0,1603.5,729.5,111.0,45.0,,
05080385_2_주간_크고빠른새.MP4,390,13.0,mdv5a,sahi,0,animal,0,0.2946,656.0,550.0,795.0,637.0,725.5,593.5,139.0,87.0,,
05080385_2_주간_크고빠른새.MP4,390,13.0,mdv5a,sahi,1,animal,0,0.2762,1547.0,707.0,1659.0,749.0,1603.0,728.0,112.0,42.0,,
05080385_2_주간_크고빠른새.MP4,390,13.0,mdv5a,sahi,2,animal,0,0.2675,410.0,640.0,507.0,680.0,458.5,660.0,97.0,40.0,,
05080385_2_주간_크고빠른새.MP4,390,13.0,mdv5a,sahi,3,animal,0,0.229,1405.0,23.0,1532.0,160.0,1468.5,91.5,127.0,137.0,,
05080385_2_주간_크고빠른새.MP4,395,13.167,mdv5a,sahi,0,animal,0,0.3811,409.0,640.0,504.0,680.0,456.5,660.0,95.0,40.0,,
05080385_2_주간_크고빠른새.MP4,395,13.167,mdv5a,sahi,1,animal,0,0.2639,1535.0,707.0,1659.0,766.0,1597.0,736.5,124.0,59.0,,
05080385_2_주간_크고빠른새.MP4,395,13.167,mdv5a,sahi,2,animal,0,0.2162,657.0,547.0,795.0,638.0,726.0,592.5,138.0,91.0,,
05080385_2_주간_크고빠른새.MP4,400,13.333,mdv5a,sahi,0,animal,0,0.257,409.0,641.0,504.0,680.0,456.5,660.5,95.0,39.0,,
05080385_2_주간_크고빠른새.MP4,400,13.333,mdv5a,sahi,1,animal,0,0.2194,1547.0,707.0,1659.0,751.0,1603.0,729.0,112.0,44.0,,
05080385_2_주간_크고빠른새.MP4,405,13.5,mdv5a,sahi,0,animal,0,0.4585,655.0,549.0,795.0,637.0,725.0,593.0,140.0,88.0,,
05080385_2_주간_크고빠른새.MP4,405,13.5,mdv5a,sahi,1,animal,0,0.2066,410.0,640.0,504.0,679.0,457.0,659.5,94.0,39.0,,
05080385_2_주간_크고빠른새.MP4,410,13.667,mdv5a,sahi,0,animal,0,0.4991,654.0,551.0,795.0,638.0,724.5,594.5,141.0,87.0,,
05080385_2_주간_크고빠른새.MP4,410,13.667,mdv5a,sahi,1,animal,0,0.3055,410.0,641.0,501.0,681.0,455.5,661.0,91.0,40.0,,
05080385_2_주간_크고빠른새.MP4,410,13.667,mdv5a,sahi,2,animal,0,0.2351,1545.0,707.0,1657.0,752.0,1601.0,729.5,112.0,45.0,,
05080385_2_주간_크고빠른새.MP4,415,13.833,mdv5a,sahi,0,animal,0,0.3599,655.0,550.0,795.0,638.0,725.0,594.0,140.0,88.0,,
05080385_2_주간_크고빠른새.MP4,415,13.833,mdv5a,sahi,1,animal,0,0.207,1547.0,707.0,1660.0,748.0,1603.5,727.5,113.0,41.0,,
05080385_2_주간_크고빠른새.MP4,415,13.833,mdv5a,sahi,2,animal,0,0.2015,515.0,550.0,796.0,773.0,655.5,661.5,281.0,223.0,,
05080385_2_주간_크고빠른새.MP4,420,14.0,mdv5a,sahi,0,animal,0,0.4296,1548.0,705.0,1659.0,749.0,1603.5,727.0,111.0,44.0,,
05080385_2_주간_크고빠른새.MP4,420,14.0,mdv5a,sahi,1,animal,0,0.3931,410.0,641.0,507.0,679.0,458.5,660.0,97.0,38.0,,
05080385_2_주간_크고빠른새.MP4,425,14.167,mdv5a,sahi,0,animal,0,0.3417,1548.0,706.0,1658.0,749.0,1603.0,727.5,110.0,43.0,,
05080385_2_주간_크고빠른새.MP4,425,14.167,mdv5a,sahi,1,animal,0,0.3303,410.0,641.0,499.0,679.0,454.5,660.0,89.0,38.0,,
